Date,Asset,Price
2025-09-25,AAPL,256.6212158203125
2025-09-26,AAPL,255.2126007080078
2025-09-29,AAPL,254.18359375
2025-09-30,AAPL,254.38340759277344
2025-10-01,AAPL,255.20260620117188
2025-10-02,AAPL,256.8809814453125
2025-10-03,AAPL,257.7701110839844
2025-10-06,AAPL,256.44140625
2025-10-07,AAPL,256.23162841796875
2025-10-08,AAPL,257.8100891113281
2025-10-09,AAPL,253.79396057128906
2025-10-10,AAPL,245.032470703125
2025-10-13,AAPL,247.42015075683594
2025-10-14,AAPL,247.53004455566406
2025-10-15,AAPL,249.09852600097656
2025-10-16,AAPL,247.21035766601562
2025-10-17,AAPL,252.045654296875
2025-10-20,AAPL,261.98602294921875
2025-10-21,AAPL,262.5155029296875
2025-10-22,AAPL,258.19970703125
2025-10-23,AAPL,259.3285827636719
2025-10-24,AAPL,262.56549072265625
2025-10-27,AAPL,268.5496520996094
2025-10-28,AAPL,268.7394714355469
2025-10-29,AAPL,269.4388122558594
2025-10-30,AAPL,271.13714599609375
2025-10-31,AAPL,270.108154296875
2025-11-03,AAPL,268.7894287109375
2025-11-04,AAPL,269.7784729003906
2025-11-05,AAPL,269.8783874511719
2025-11-06,AAPL,269.50872802734375
2025-11-07,AAPL,268.2099914550781
2025-11-10,AAPL,269.42999267578125
2025-11-11,AAPL,275.25
2025-11-12,AAPL,273.4700012207031
2025-11-13,AAPL,272.95001220703125
2025-11-14,AAPL,272.4100036621094
2025-11-17,AAPL,267.4599914550781
2025-11-18,AAPL,267.44000244140625
2025-11-19,AAPL,268.55999755859375
2025-11-20,AAPL,266.25
2025-11-21,AAPL,271.489990234375
2025-11-24,AAPL,275.9200134277344
2025-11-25,AAPL,276.9700012207031
2025-11-26,AAPL,277.54998779296875
2025-11-28,AAPL,278.8500061035156
2025-12-01,AAPL,283.1000061035156
2025-12-02,AAPL,286.19000244140625
2025-12-03,AAPL,284.1499938964844
2025-12-04,AAPL,280.70001220703125
2025-12-05,AAPL,278.7799987792969
2025-12-08,AAPL,277.8900146484375
2025-12-09,AAPL,277.17999267578125
2025-12-10,AAPL,278.7799987792969
2025-12-11,AAPL,278.0299987792969
2025-12-12,AAPL,278.2799987792969
2025-12-15,AAPL,274.1099853515625
2025-12-16,AAPL,274.6099853515625
2025-12-17,AAPL,271.8399963378906
2025-12-18,AAPL,272.19000244140625
2025-12-19,AAPL,273.6700134277344
2025-12-22,AAPL,270.9700012207031
2025-12-23,AAPL,272.3599853515625
2025-12-24,AAPL,273.80999755859375
2025-12-26,AAPL,273.3999938964844
2025-12-29,AAPL,273.760009765625
2025-12-30,AAPL,273.0799865722656
2020-01-02,GOOGL,67.9207992553711
2020-01-03,GOOGL,67.56549072265625
2020-01-06,GOOGL,69.36638641357422
2020-01-07,GOOGL,69.2323989868164
2020-01-08,GOOGL,69.72518157958984
2020-01-09,GOOGL,70.45713806152344
2020-01-10,GOOGL,70.91220092773438
2020-01-13,GOOGL,71.46155548095703
2020-01-14,GOOGL,70.99309539794922
2020-01-15,GOOGL,71.42037963867188
2020-01-16,GOOGL,71.96427154541016
2020-01-17,GOOGL,73.4212417602539
2020-01-21,GOOGL,73.55673217773438
2020-01-22,GOOGL,73.63713073730469
2020-01-23,GOOGL,73.67781066894531
2020-01-24,GOOGL,72.7587661743164
2020-01-27,GOOGL,71.0496826171875
2020-01-28,GOOGL,71.98113250732422
2020-01-29,GOOGL,72.28881072998047
2020-01-30,GOOGL,72.16722869873047
2020-01-31,GOOGL,71.1017837524414
2020-02-03,GOOGL,73.57408905029297
2020-02-04,GOOGL,71.7285385131836
2020-02-05,GOOGL,71.76029968261719
2020-02-06,GOOGL,73.24508666992188
2020-02-07,GOOGL,73.40089416503906
2020-02-10,GOOGL,74.86732482910156
2020-02-11,GOOGL,74.9367904663086
2020-02-12,GOOGL,75.36209106445312
2020-02-13,GOOGL,75.10205841064453
2020-02-14,GOOGL,75.36705017089844
2020-02-18,GOOGL,75.40228271484375
2020-02-19,GOOGL,75.67174530029297
2020-02-20,GOOGL,75.28070831298828
2020-02-21,GOOGL,73.61676788330078
2020-02-24,GOOGL,70.46061706542969
2020-02-25,GOOGL,68.79619598388672
2020-02-26,GOOGL,69.00213623046875
2020-02-27,GOOGL,65.25445556640625
2020-02-28,GOOGL,66.46034240722656
2020-03-02,GOOGL,68.79619598388672
2020-03-03,GOOGL,66.38440704345703
2020-03-04,GOOGL,68.56196594238281
2020-03-05,GOOGL,65.24503326416016
2020-03-06,GOOGL,64.30116271972656
2020-03-09,GOOGL,60.33363723754883
2020-03-10,GOOGL,63.28036880493164
2020-03-11,GOOGL,60.090965270996094
2020-03-12,GOOGL,55.16072463989258
2020-03-13,GOOGL,60.258209228515625
2020-03-16,GOOGL,53.24767303466797
2020-03-17,GOOGL,55.48377990722656
2020-03-18,GOOGL,54.150360107421875
2020-03-19,GOOGL,55.16667938232422
2020-03-20,GOOGL,53.009971618652344
2020-03-23,GOOGL,52.311248779296875
2020-03-24,GOOGL,56.07679748535156
2020-03-25,GOOGL,54.66794204711914
2020-03-26,GOOGL,57.70995330810547
2020-03-27,GOOGL,55.096702575683594
2020-03-30,GOOGL,56.885684967041016
2020-03-31,GOOGL,57.66182327270508
2020-04-01,GOOGL,54.69176483154297
2020-04-02,GOOGL,55.43266677856445
2020-04-03,GOOGL,54.22528839111328
2020-04-06,GOOGL,58.71586227416992
2020-04-07,GOOGL,58.684593200683594
2020-04-08,GOOGL,59.897430419921875
2020-04-09,GOOGL,59.87609100341797
2020-04-13,GOOGL,60.066650390625
2020-04-14,GOOGL,62.787109375
2020-04-15,GOOGL,62.3935661315918
2020-04-16,GOOGL,62.40001678466797
2020-04-17,GOOGL,63.47043991088867
2020-04-20,GOOGL,62.58462905883789
2020-04-21,GOOGL,60.15349197387695
2020-04-22,GOOGL,62.44865798950195
2020-04-23,GOOGL,63.081871032714844
2020-04-24,GOOGL,63.351341247558594
2020-04-27,GOOGL,63.066490173339844
2020-04-28,GOOGL,61.16733932495117
2020-04-29,GOOGL,66.60574340820312
2020-04-30,GOOGL,66.83004760742188
2020-05-01,GOOGL,65.37205505371094
2020-05-04,GOOGL,65.64897155761719
2020-05-05,GOOGL,66.94517517089844
2020-05-06,GOOGL,66.76702880859375
2020-05-07,GOOGL,67.9505844116211
2020-05-08,GOOGL,68.69794464111328
2020-05-11,GOOGL,69.65321350097656
2020-05-12,GOOGL,68.24337768554688
2020-05-13,GOOGL,66.91092681884766
2020-05-14,GOOGL,67.33424377441406
2020-05-15,GOOGL,68.1381607055664
2020-05-18,GOOGL,68.73963165283203
2020-05-19,GOOGL,68.20465850830078
2020-05-20,GOOGL,69.92963409423828
2020-05-21,GOOGL,69.8100357055664
2020-05-22,GOOGL,70.1321029663086
2020-05-26,GOOGL,70.53555297851562
2020-05-27,GOOGL,70.48146057128906
2020-05-28,GOOGL,70.3802261352539
2020-05-29,GOOGL,71.13849639892578
2020-06-01,GOOGL,71.20548248291016
2020-06-02,GOOGL,71.57469940185547
2020-06-03,GOOGL,71.42284393310547
2020-06-04,GOOGL,70.18470001220703
2020-06-05,GOOGL,71.4610595703125
2020-06-08,GOOGL,71.85905456542969
2020-06-09,GOOGL,72.05953216552734
2020-06-10,GOOGL,72.68580627441406
2020-06-11,GOOGL,69.56935119628906
2020-06-12,GOOGL,70.1162338256836
2020-06-15,GOOGL,70.5042953491211
2020-06-16,GOOGL,71.78113555908203
2020-06-17,GOOGL,72.08236694335938
2020-06-18,GOOGL,71.16828155517578
2020-06-19,GOOGL,70.69783020019531
2020-06-22,GOOGL,71.98906707763672
2020-06-23,GOOGL,72.65007019042969
2020-06-24,GOOGL,71.09779357910156
2020-06-25,GOOGL,71.51465606689453
2020-06-26,GOOGL,67.6161117553711
2020-06-29,GOOGL,69.33463287353516
2020-06-30,GOOGL,70.37080383300781
2020-07-01,GOOGL,71.559326171875
2020-07-02,GOOGL,72.94534301757812
2020-07-06,GOOGL,74.42021179199219
2020-07-07,GOOGL,73.93733978271484
2020-07-08,GOOGL,74.61622619628906
2020-07-09,GOOGL,75.36357879638672
2020-07-10,GOOGL,76.37344360351562
2020-07-13,GOOGL,75.04449462890625
2020-07-14,GOOGL,75.47274780273438
2020-07-15,GOOGL,75.2752456665039
2020-07-16,GOOGL,75.177978515625
2020-07-17,GOOGL,75.27375793457031
2020-07-20,GOOGL,77.60562896728516
2020-07-21,GOOGL,77.21260070800781
2020-07-22,GOOGL,77.65575408935547
2020-07-23,GOOGL,75.26879119873047
2020-07-24,GOOGL,74.8449935913086
2020-07-27,GOOGL,75.89802551269531
2020-07-28,GOOGL,74.61871337890625
2020-07-29,GOOGL,75.60425567626953
2020-07-30,GOOGL,76.34169006347656
2020-07-31,GOOGL,73.83958435058594
2020-08-03,GOOGL,73.58203125
2020-08-04,GOOGL,73.11258697509766
2020-08-05,GOOGL,73.39990234375
2020-08-06,GOOGL,74.68321228027344
2020-08-07,GOOGL,74.35668182373047
2020-08-10,GOOGL,74.27976989746094
2020-08-11,GOOGL,73.47187805175781
2020-08-12,GOOGL,74.79685974121094
2020-08-13,GOOGL,75.26382446289062
2020-08-14,GOOGL,74.66732025146484
2020-08-17,GOOGL,75.24348449707031
2020-08-18,GOOGL,77.20565795898438
2020-08-19,GOOGL,76.65132904052734
2020-08-20,GOOGL,78.22148132324219
2020-08-21,GOOGL,78.187744140625
2020-08-24,GOOGL,78.66313934326172
2020-08-25,GOOGL,79.69038391113281
2020-08-26,GOOGL,81.59001922607422
2020-08-27,GOOGL,80.81539154052734
2020-08-28,GOOGL,81.35679626464844
2020-08-31,GOOGL,80.86550903320312
2020-09-01,GOOGL,82.13341522216797
2020-09-02,GOOGL,85.22555541992188
2020-09-03,GOOGL,80.86451721191406
2020-09-04,GOOGL,78.4676284790039
2020-09-08,GOOGL,75.60872650146484
2020-09-09,GOOGL,76.7813720703125
2020-09-10,GOOGL,75.73030090332031
2020-09-11,GOOGL,75.21965789794922
2020-09-14,GOOGL,74.8757553100586
2020-09-15,GOOGL,76.1803970336914
2020-09-16,GOOGL,75.03754425048828
2020-09-17,GOOGL,73.79442596435547
2020-09-18,GOOGL,72.01041412353516
2020-09-21,GOOGL,70.97077178955078
2020-09-22,GOOGL,72.44363403320312
2020-09-23,GOOGL,69.9410400390625
2020-09-24,GOOGL,70.60948944091797
2020-09-25,GOOGL,71.4134292602539
2020-09-28,GOOGL,72.38607025146484
2020-09-29,GOOGL,72.7513198852539
2020-09-30,GOOGL,72.73046112060547
2020-10-01,GOOGL,73.83711242675781
2020-10-02,GOOGL,72.23421478271484
2020-10-05,GOOGL,73.58551788330078
2020-10-06,GOOGL,72.00692749023438
2020-10-07,GOOGL,72.40989685058594
2020-10-08,GOOGL,73.61528778076172
2020-10-09,GOOGL,74.9561538696289
2020-10-12,GOOGL,77.64285278320312
2020-10-13,GOOGL,77.76593017578125
2020-10-14,GOOGL,77.58577728271484
2020-10-15,GOOGL,77.19026184082031
2020-10-16,GOOGL,77.79718780517578
2020-10-19,GOOGL,75.92383575439453
2020-10-20,GOOGL,76.97241973876953
2020-10-21,GOOGL,78.70481872558594
2020-10-22,GOOGL,79.73057556152344
2020-10-23,GOOGL,81.0367202758789
2020-10-26,GOOGL,78.62046813964844
2020-10-27,GOOGL,79.34449768066406
2020-10-28,GOOGL,74.97351837158203
2020-10-29,GOOGL,77.26025390625
2020-10-30,GOOGL,80.19953155517578
2020-11-02,GOOGL,80.6069564819336
2020-11-03,GOOGL,81.66594696044922
2020-11-04,GOOGL,86.63788604736328
2020-11-05,GOOGL,87.46414184570312
2020-11-06,GOOGL,87.3266830444336
2020-11-09,GOOGL,87.41053771972656
2020-11-10,GOOGL,86.23443603515625
2020-11-11,GOOGL,86.70637512207031
2020-11-12,GOOGL,86.4875259399414
2020-11-13,GOOGL,87.94847869873047
2020-11-16,GOOGL,88.03632354736328
2020-11-17,GOOGL,87.4224624633789
2020-11-18,GOOGL,86.37933349609375
2020-11-19,GOOGL,87.26911926269531
2020-11-20,GOOGL,86.16793823242188
2020-11-23,GOOGL,85.7302474975586
2020-11-24,GOOGL,87.53362274169922
2020-11-25,GOOGL,87.54503631591797
2020-11-27,GOOGL,88.68095397949219
2020-11-30,GOOGL,87.06218719482422
2020-12-01,GOOGL,89.0948257446289
2020-12-02,GOOGL,90.56422424316406
2020-12-03,GOOGL,90.40889739990234
2020-12-04,GOOGL,90.50418090820312
2020-12-07,GOOGL,90.17019653320312
2020-12-08,GOOGL,89.88732147216797
2020-12-09,GOOGL,88.22638702392578
2020-12-10,GOOGL,87.71971130371094
2020-12-11,GOOGL,88.07452392578125
2020-12-14,GOOGL,86.95599365234375
2020-12-15,GOOGL,87.3936767578125
2020-12-16,GOOGL,87.20063781738281
2020-12-17,GOOGL,86.37288665771484
2020-12-18,GOOGL,85.66374206542969
2020-12-21,GOOGL,86.0776138305664
2020-12-22,GOOGL,85.36599731445312
2020-12-23,GOOGL,85.76348876953125
2020-12-24,GOOGL,86.05777740478516
2020-12-28,GOOGL,88.03284454345703
2020-12-29,GOOGL,87.22891998291016
2020-12-30,GOOGL,86.16149139404297
2020-12-31,GOOGL,86.97484588623047
2021-01-04,GOOGL,85.65928649902344
2021-01-05,GOOGL,86.35006713867188
2021-01-06,GOOGL,85.49800109863281
2021-01-07,GOOGL,88.05170440673828
2021-01-08,GOOGL,89.21739196777344
2021-01-11,GOOGL,87.15597534179688
2021-01-12,GOOGL,86.22004699707031
2021-01-13,GOOGL,86.70736694335938
2021-01-14,GOOGL,85.89698791503906
2021-01-15,GOOGL,85.73322296142578
2021-01-19,GOOGL,88.5544204711914
2021-01-20,GOOGL,93.2985610961914
2021-01-21,GOOGL,93.50103759765625
2021-01-22,GOOGL,93.91837310791016
2021-01-25,GOOGL,94.00373077392578
2021-01-26,GOOGL,94.6821060180664
2021-01-27,GOOGL,90.26497650146484
2021-01-28,GOOGL,91.96513366699219
2021-01-29,GOOGL,90.68282318115234
2021-02-01,GOOGL,93.94367980957031
2021-02-02,GOOGL,95.23641967773438
2021-02-03,GOOGL,102.17201232910156
2021-02-04,GOOGL,101.9114990234375
2021-02-05,GOOGL,103.65828704833984
2021-02-08,GOOGL,103.44439697265625
2021-02-09,GOOGL,102.9913330078125
2021-02-10,GOOGL,103.54166412353516
2021-02-11,GOOGL,103.6543197631836
2021-02-12,GOOGL,103.96595764160156
2021-02-16,GOOGL,104.74359130859375
2021-02-17,GOOGL,105.1366195678711
2021-02-18,GOOGL,104.50092315673828
2021-02-19,GOOGL,103.65730285644531
2021-02-22,GOOGL,101.9427490234375
2021-02-23,GOOGL,102.23353576660156
2021-02-24,GOOGL,103.40917205810547
2021-02-25,GOOGL,100.04161834716797
2021-02-26,GOOGL,100.3373794555664
2021-03-01,GOOGL,102.70697784423828
2021-03-02,GOOGL,102.44992065429688
2021-03-03,GOOGL,99.81629943847656
2021-03-04,GOOGL,100.93387603759766
2021-03-05,GOOGL,104.06719207763672
2021-03-08,GOOGL,99.62228393554688
2021-03-09,GOOGL,101.25296020507812
2021-03-10,GOOGL,101.04602813720703
2021-03-11,GOOGL,104.23939514160156
2021-03-12,GOOGL,101.7313461303711
2021-03-15,GOOGL,101.95169067382812
2021-03-16,GOOGL,103.41313171386719
2021-03-17,GOOGL,103.33026885986328
2021-03-18,GOOGL,100.30908966064453
2021-03-19,GOOGL,100.58798217773438
2021-03-22,GOOGL,100.77308654785156
2021-03-23,GOOGL,101.30110168457031
2021-03-24,GOOGL,100.8644027709961
2021-03-25,GOOGL,100.86093139648438
2021-03-26,GOOGL,100.47733306884766
2021-03-29,GOOGL,101.52242279052734
2021-03-30,GOOGL,101.55616760253906
2021-03-31,GOOGL,102.3526382446289
2021-04-01,GOOGL,105.6904296875
2021-04-05,GOOGL,110.1159896850586
2021-04-06,GOOGL,109.6346206665039
2021-04-07,GOOGL,111.11197662353516
2021-04-08,GOOGL,111.67769622802734
2021-04-09,GOOGL,112.68211364746094
2021-04-12,GOOGL,111.38937377929688
2021-04-13,GOOGL,111.87619018554688
2021-04-14,GOOGL,111.25489044189453
2021-04-15,GOOGL,113.4056396484375
2021-04-16,GOOGL,113.28157043457031
2021-04-19,GOOGL,113.62944793701172
2021-04-20,GOOGL,113.09597778320312
2021-04-21,GOOGL,113.06322479248047
2021-04-22,GOOGL,111.78140258789062
2021-04-23,GOOGL,114.13414001464844
2021-04-26,GOOGL,114.63037872314453
2021-04-27,GOOGL,113.68999481201172
2021-04-28,GOOGL,117.06747436523438
2021-04-29,GOOGL,118.74082946777344
2021-04-30,GOOGL,116.79255676269531
2021-05-03,GOOGL,116.27545928955078
2021-05-04,GOOGL,114.47655487060547
2021-05-05,GOOGL,114.87056732177734
2021-05-06,GOOGL,115.99109649658203
2021-05-07,GOOGL,116.71463012695312
2021-05-10,GOOGL,113.72820281982422
2021-05-11,GOOGL,112.65184020996094
2021-05-12,GOOGL,109.1875
2021-05-13,GOOGL,110.6162109375
2021-05-14,GOOGL,113.06471252441406
2021-05-17,GOOGL,113.58775329589844
2021-05-18,GOOGL,112.2751693725586
2021-05-19,GOOGL,112.72329711914062
2021-05-20,GOOGL,114.48251342773438
2021-05-21,GOOGL,113.84630584716797
2021-05-24,GOOGL,117.1667251586914
2021-05-25,GOOGL,117.2575454711914
2021-05-26,GOOGL,118.12300872802734
2021-05-27,GOOGL,117.24810791015625
2021-05-28,GOOGL,116.95878601074219
2021-06-01,GOOGL,118.16617584228516
2021-06-02,GOOGL,117.6406478881836
2021-06-03,GOOGL,116.49876403808594
2021-06-04,GOOGL,118.78101348876953
2021-06-07,GOOGL,119.21424865722656
2021-06-08,GOOGL,119.02269744873047
2021-06-09,GOOGL,119.494140625
2021-06-10,GOOGL,120.84342956542969
2021-06-11,GOOGL,120.59878540039062
2021-06-14,GOOGL,121.52728271484375
2021-06-15,GOOGL,120.50897979736328
2021-06-16,GOOGL,119.8668212890625
2021-06-17,GOOGL,120.8305435180664
2021-06-18,GOOGL,119.21027374267578
2021-06-21,GOOGL,120.8990249633789
2021-06-22,GOOGL,121.41314697265625
2021-06-23,GOOGL,121.21116638183594
2021-06-24,GOOGL,121.58135986328125
2021-06-25,GOOGL,121.58979034423828
2021-06-28,GOOGL,121.61709594726562
2021-06-29,GOOGL,121.3555679321289
2021-06-30,GOOGL,121.1739501953125
2021-07-01,GOOGL,121.52628326416016
2021-07-02,GOOGL,124.31818389892578
2021-07-06,GOOGL,125.24369049072266
2021-07-07,GOOGL,125.52555847167969
2021-07-08,GOOGL,124.10628509521484
2021-07-09,GOOGL,124.57722473144531
2021-07-12,GOOGL,126.02330780029297
2021-07-13,GOOGL,126.38655090332031
2021-07-14,GOOGL,127.27534484863281
2021-07-15,GOOGL,126.05258178710938
2021-07-16,GOOGL,126.01785278320312
2021-07-19,GOOGL,123.6437759399414
2021-07-20,GOOGL,125.26305389404297
2021-07-21,GOOGL,126.59249877929688
2021-07-22,GOOGL,127.45845031738281
2021-07-23,GOOGL,132.01751708984375
2021-07-26,GOOGL,133.0298614501953
2021-07-27,GOOGL,130.91087341308594
2021-07-28,GOOGL,135.0734405517578
2021-07-29,GOOGL,134.75929260253906
2021-07-30,GOOGL,133.7161865234375
2021-08-02,GOOGL,133.8432159423828
2021-08-03,GOOGL,134.61289978027344
2021-08-04,GOOGL,134.11219787597656
2021-08-05,GOOGL,135.229736328125
2021-08-06,GOOGL,134.7205810546875
2021-08-09,GOOGL,135.8862762451172
2021-08-10,GOOGL,135.7810821533203
2021-08-11,GOOGL,135.2570343017578
2021-08-12,GOOGL,136.16517639160156
2021-08-13,GOOGL,136.69467163085938
2021-08-16,GOOGL,137.27227783203125
2021-08-17,GOOGL,135.6366729736328
2021-08-18,GOOGL,134.4332733154297
2021-08-19,GOOGL,134.6625213623047
2021-08-20,GOOGL,136.39891052246094
2021-08-23,GOOGL,138.9913330078125
2021-08-24,GOOGL,140.20217895507812
2021-08-25,GOOGL,141.01353454589844
2021-08-26,GOOGL,140.3798370361328
2021-08-27,GOOGL,142.92410278320312
2021-08-30,GOOGL,143.50621032714844
2021-08-31,GOOGL,143.6123809814453
2021-09-01,GOOGL,144.12652587890625
2021-09-02,GOOGL,142.21249389648438
2021-09-03,GOOGL,142.6615753173828
2021-09-07,GOOGL,143.19854736328125
2021-09-08,GOOGL,142.6134490966797
2021-09-09,GOOGL,142.46458435058594
2021-09-10,GOOGL,139.81954956054688
2021-09-13,GOOGL,141.26515197753906
2021-09-14,GOOGL,141.4755401611328
2021-09-15,GOOGL,143.34642028808594
2021-09-16,GOOGL,142.53306579589844
2021-09-17,GOOGL,139.74412536621094
2021-09-20,GOOGL,137.6792449951172
2021-09-21,GOOGL,137.99038696289062
2021-09-22,GOOGL,139.2314910888672
2021-09-23,GOOGL,140.1570281982422
2021-09-24,GOOGL,141.14852905273438
2021-09-27,GOOGL,140.01409912109375
2021-09-28,GOOGL,134.81138610839844
2021-09-29,GOOGL,133.34597778320312
2021-09-30,GOOGL,132.673583984375
2021-10-01,GOOGL,135.51907348632812
2021-10-04,GOOGL,132.6571807861328
2021-10-05,GOOGL,135.00296020507812
2021-10-06,GOOGL,136.5334014892578
2021-10-07,GOOGL,138.1809539794922
2021-10-08,GOOGL,138.73727416992188
2021-10-11,GOOGL,137.87229919433594
2021-10-12,GOOGL,135.42578125
2021-10-13,GOOGL,136.55026245117188
2021-10-14,GOOGL,140.09251403808594
2021-10-15,GOOGL,140.30787658691406
2021-10-18,GOOGL,141.70729064941406
2021-10-19,GOOGL,142.16287231445312
2021-10-20,GOOGL,140.70587158203125
2021-10-21,GOOGL,140.82200622558594
2021-10-22,GOOGL,136.53488159179688
2021-10-25,GOOGL,136.41629028320312
2021-10-26,GOOGL,138.26380920410156
2021-10-27,GOOGL,145.12098693847656
2021-10-28,GOOGL,144.75526428222656
2021-10-29,GOOGL,146.93580627441406
2021-11-01,GOOGL,142.4208984375
2021-11-02,GOOGL,144.34188842773438
2021-11-03,GOOGL,145.4986572265625
2021-11-04,GOOGL,147.15565490722656
2021-11-05,GOOGL,147.7357635498047
2021-11-08,GOOGL,147.91342163085938
2021-11-09,GOOGL,147.80177307128906
2021-11-10,GOOGL,144.79942321777344
2021-11-11,GOOGL,144.67340087890625
2021-11-12,GOOGL,147.5630645751953
2021-11-15,GOOGL,147.3387451171875
2021-11-16,GOOGL,146.76705932617188
2021-11-17,GOOGL,146.93675231933594
2021-11-18,GOOGL,148.71485900878906
2021-11-19,GOOGL,147.80967712402344
2021-11-22,GOOGL,145.2048797607422
2021-11-23,GOOGL,144.68878173828125
2021-11-24,GOOGL,145.02423095703125
2021-11-26,GOOGL,141.11676025390625
2021-11-29,GOOGL,144.43914794921875
2021-11-30,GOOGL,140.8334197998047
2021-12-01,GOOGL,139.99375915527344
2021-12-02,GOOGL,141.89389038085938
2021-12-03,GOOGL,140.93661499023438
2021-12-06,GOOGL,142.0814666748047
2021-12-07,GOOGL,146.1651153564453
2021-12-08,GOOGL,147.07522583007812
2021-12-09,GOOGL,146.5313720703125
2021-12-10,GOOGL,146.89161682128906
2021-12-13,GOOGL,144.73294067382812
2021-12-14,GOOGL,142.82785034179688
2021-12-15,GOOGL,145.34280395507812
2021-12-16,GOOGL,143.36178588867188
2021-12-17,GOOGL,140.66220092773438
2021-12-20,GOOGL,140.5450897216797
2021-12-21,GOOGL,142.39659118652344
2021-12-22,GOOGL,145.3170166015625
2021-12-23,GOOGL,145.81478881835938
2021-12-27,GOOGL,146.79736328125
2021-12-28,GOOGL,145.5869903564453
2021-12-29,GOOGL,145.5552215576172
2021-12-30,GOOGL,145.1041259765625
2021-12-31,GOOGL,143.7657470703125
2022-01-03,GOOGL,143.90419006347656
2022-01-04,GOOGL,143.316650390625
2022-01-05,GOOGL,136.74180603027344
2022-01-06,GOOGL,136.71450805664062
2022-01-07,GOOGL,135.989501953125
2022-01-10,GOOGL,137.6295928955078
2022-01-11,GOOGL,138.6881103515625
2022-01-12,GOOGL,140.36990356445312
2022-01-13,GOOGL,137.5477294921875
2022-01-14,GOOGL,138.4345245361328
2022-01-18,GOOGL,134.9781494140625
2022-01-19,GOOGL,134.10325622558594
2022-01-20,GOOGL,132.3078155517578
2022-01-21,GOOGL,129.37399291992188
2022-01-24,GOOGL,129.82310485839844
2022-01-25,GOOGL,125.98310089111328
2022-01-26,GOOGL,128.26388549804688
2022-01-27,GOOGL,128.03758239746094
2022-01-28,GOOGL,132.35098266601562
2022-01-31,GOOGL,134.28884887695312
2022-02-01,GOOGL,136.61180114746094
2022-02-02,GOOGL,146.89015197753906
2022-02-03,GOOGL,142.01695251464844
2022-02-04,GOOGL,142.2184295654297
2022-02-07,GOOGL,138.15711975097656
2022-02-08,GOOGL,138.35365295410156
2022-02-09,GOOGL,140.5301971435547
2022-02-10,GOOGL,137.58047485351562
2022-02-11,GOOGL,133.27552795410156
2022-02-14,GOOGL,134.5096893310547
2022-02-15,GOOGL,135.58407592773438
2022-02-16,GOOGL,136.70510864257812
2022-02-17,GOOGL,131.5450897216797
2022-02-18,GOOGL,129.4250946044922
2022-02-22,GOOGL,128.84002685546875
2022-02-23,GOOGL,126.6312026977539
2022-02-24,GOOGL,131.69593811035156
2022-02-25,GOOGL,133.45118713378906
2022-02-28,GOOGL,134.04421997070312
2022-03-01,GOOGL,133.05615234375
2022-03-02,GOOGL,133.56234741210938
2022-03-03,GOOGL,132.8953857421875
2022-03-04,GOOGL,130.9173126220703
2022-03-07,GOOGL,125.43077850341797
2022-03-08,GOOGL,126.1513442993164
2022-03-09,GOOGL,132.4194793701172
2022-03-10,GOOGL,131.43641662597656
2022-03-11,GOOGL,128.8966064453125
2022-03-14,GOOGL,125.00647735595703
2022-03-15,GOOGL,128.2291259765625
2022-03-16,GOOGL,132.281005859375
2022-03-17,GOOGL,132.8353271484375
2022-03-18,GOOGL,135.1046905517578
2022-03-21,GOOGL,135.08087158203125
2022-03-22,GOOGL,138.81912231445312
2022-03-23,GOOGL,137.2385711669922
2022-03-24,GOOGL,140.51034545898438
2022-03-25,GOOGL,140.61058044433594
2022-03-28,GOOGL,140.3947296142578
2022-03-29,GOOGL,141.43685913085938
2022-03-30,GOOGL,140.8740997314453
2022-03-31,GOOGL,138.0246124267578
2022-04-01,GOOGL,139.0994873046875
2022-04-04,GOOGL,141.89935302734375
2022-04-05,GOOGL,139.5366973876953
2022-04-06,GOOGL,135.52401733398438
2022-04-07,GOOGL,134.8694610595703
2022-04-08,GOOGL,132.28797912597656
2022-04-11,GOOGL,127.8574447631836
2022-04-12,GOOGL,126.75675964355469
2022-04-13,GOOGL,128.91990661621094
2022-04-14,GOOGL,125.77965545654297
2022-04-18,GOOGL,126.71904754638672
2022-04-19,GOOGL,129.0340576171875
2022-04-20,GOOGL,127.07981872558594
2022-04-21,GOOGL,123.87850189208984
2022-04-22,GOOGL,118.73834991455078
2022-04-25,GOOGL,122.15106201171875
2022-04-26,GOOGL,117.76024627685547
2022-04-27,GOOGL,113.4374008178711
2022-04-28,GOOGL,117.6336898803711
2022-04-29,GOOGL,113.25379180908203
2022-05-02,GOOGL,115.70873260498047
2022-05-03,GOOGL,116.45410919189453
2022-05-04,GOOGL,121.34416198730469
2022-05-05,GOOGL,115.63182067871094
2022-05-06,GOOGL,114.87850952148438
2022-05-09,GOOGL,111.66727447509766
2022-05-10,GOOGL,113.53713989257812
2022-05-11,GOOGL,112.75059509277344
2022-05-12,GOOGL,111.99778747558594
2022-05-13,GOOGL,115.18024444580078
2022-05-16,GOOGL,113.58676147460938
2022-05-17,GOOGL,115.59955596923828
2022-05-18,GOOGL,111.06035614013672
2022-05-19,GOOGL,109.55622863769531
2022-05-20,GOOGL,108.0912857055664
2022-05-23,GOOGL,110.65194702148438
2022-05-24,GOOGL,105.17533874511719
